pheno	geno	intercept	gsEffect	r2	pval
ALL_DTA_BLUE.Peiffer_2013_nam	ritbp	93.6024760872806	-1.01616954987253e-05	0.0115840323288678	6.94221821394215e-10
ALL_DTA_BLUP.Peiffer_2013_nam	ritbp	94.1047183554365	-1.04358464188405e-05	0.0128417272492031	8.26816559907617e-11
ALL_ear_height_BLUE.Peiffer_2013_nam	ritbp	170.1173449557	-4.87649159645566e-05	0.0110163017768978	1.81551039505851e-09
ALL_ear_height_BLUP.Peiffer_2013_nam	ritbp	168.115958862419	-4.76204483409689e-05	0.0110727661183611	1.64992260038745e-09
DTS_BLUP.Hung_2012_1_nam	ritbp	88.8658174146694	-5.74294399182896e-06	0.00208846524077318	0.00211059370710305
DTA_BLUP.Hung_2012_1_nam	ritbp	89.7606015931991	-7.29809732186343e-06	0.00410448776511581	1.61854353891403e-05
asi_BLUP.Hung_2012_1_nam	ritbp	-0.980834845952051	1.57203285808477e-06	0.0028681307495707	0.000314161682512708
plantheight_BLUP.Hung_2012_1_nam	ritbp	208.08945638037	-2.81799974045978e-05	0.00326203309734222	0.00012144439469171
earheight_BLUP.Hung_2012_1_nam	ritbp	145.665727963045	-3.77776461782394e-05	0.00892196867916508	1.9533624506128e-10
leaflength_BLUP.Hung_2012_1_nam	ritbp	696.434229418088	3.77746377619247e-05	0.000377141536099744	0.191659783453295
leafwidth_BLUP.Hung_2012_1_nam	ritbp	98.5677168890389	-4.48386990209459e-06	0.000228614201630756	0.309375483098057
tassprimbranchno_BLUP.Hung_2012_1_nam	ritbp	13.6215418140905	-2.371410584315e-06	0.000602463968023443	0.0989086172122757
tasslength_BLUP.Hung_2012_1_nam	ritbp	464.943608142725	-8.02723885287122e-05	0.00502211767706713	1.84058399738545e-06
upperleafangle_BLUP.Hung_2012_1_nam	ritbp	140.728525249237	-4.2443735712772e-05	0.0342154412481796	4.61718433680553e-36
cobdiam_BLUP.Hung_2012_1_nam	ritbp	31.2455278025379	-2.76783994270674e-06	0.00186889198329434	0.00366423763905054
coblength_BLUP.Hung_2012_1_nam	ritbp	93.1902079717954	2.0196314430163e-05	0.00275883232169749	0.000411277418719053
earrowno_BLUP.Hung_2012_1_nam	ritbp	18.8830026175607	-2.49154331188453e-06	0.00309288218797533	0.000184328386444484
kernelnoperrow_BLUP.Hung_2012_1_nam	ritbp	21.423446332081	6.78272729933754e-07	8.11446878013293e-05	0.545182858597321
earmass_BLUP.Hung_2012_1_nam	ritbp	57.3234101530744	7.62115248433333e-06	0.000422877479714669	0.167114604208569
cobmass_BLUP.Hung_2012_1_nam	ritbp	8.77477252881105	4.24652963752013e-06	0.00154740713565124	0.00817000006568156
totalkernelweight_BLUP.Hung_2012_1_nam	ritbp	51.5073935046214	1.64629349331519e-06	2.99243808093862e-05	0.713266853211479
weight20kernels_BLUP.Hung_2012_1_nam	ritbp	5.15518366568667	-4.81597389642972e-07	0.000793608728336582	0.0585280494602872
totalkernelno_BLUP.Hung_2012_1_nam	ritbp	285.93650316295	-1.53667566861319e-05	0.000111739751743934	0.478467562602027
nodenumberbelowear_BLUP.Hung_2012_1_nam	ritbp	13.5847838981807	-2.74422341248431e-06	0.010134507708457	1.39232211941636e-11
nodenumberaboveear_BLUP.Hung_2012_1_nam	ritbp	3.39574694965228	1.31937015089654e-06	0.00742624601133718	8.01798878770446e-09
numbraceroots_BLUP.Hung_2012_1_nam	ritbp	2.16497628987161	-2.24716890403086e-07	0.000668760833697146	0.0832269955229876
DTA_BLUP.Wallace_2014_nam	ritbp	89.8782453312649	-7.36663454350223e-06	0.00413733116848134	1.731598948153e-05
chlorophylla_BLUP.Wallace_2014_nam	ritbp	72.641564765318	-1.27345124112155e-05	0.00154539395453832	0.0113489671496913
chlorophyllb_BLUP.Wallace_2014_nam	ritbp	24.5718819332875	1.95794077568834e-06	0.00144682113126787	0.0143002657469289
malate_BLUP.Wallace_2014_nam	ritbp	0.460735357577104	-1.29029865296401e-07	0.00348446533843991	0.000142667979681549
fumarate_BLUP.Wallace_2014_nam	ritbp	-0.0819940840598604	3.31786734292536e-08	0.000971059060502233	0.0447905164366415
fumarate2_BLUP.Wallace_2014_nam	ritbp	0.00733750519959134	3.24072833114121e-08	0.000913884041528989	0.0515804688664557
glutamate_BLUP.Wallace_2014_nam	ritbp	0.0471460140608271	1.18462069887387e-08	6.38043717637934e-05	0.607082247535236
aminoacids_BLUP.Wallace_2014_nam	ritbp	3.86549314763968	-1.16823355057765e-06	0.0042753289103909	2.50980752932027e-05
protein_BLUP.Wallace_2014_nam	ritbp	1.23794700012776	-8.87830338377206e-08	0.00168498663268302	0.00819976201613896
nitrate_BLUP.Wallace_2014_nam	ritbp	0.0132756962041493	1.91852009983872e-08	0.0047318773846055	9.26238185528322e-06
starch_BLUP.Wallace_2014_nam	ritbp	0.227623431365057	3.7442543176079e-07	0.00212494216493425	0.00298568884254588
sucrose_BLUP.Wallace_2014_nam	ritbp	-0.809466148697386	1.92411951585088e-06	0.016029765466373	2.75166717738576e-16
glucose_BLUP.Wallace_2014_nam	ritbp	-0.121196946269655	5.82795180589656e-07	0.00385804209680762	6.26576723136026e-05
fructose_BLUP.Wallace_2014_nam	ritbp	0.31756525805036	2.52720700055076e-07	0.00235485045751145	0.00177267932663936
principal_component_metabolies1.Wallace_2014_nam	ritbp	3.56277555014852	-2.06538093989938e-06	0.00144044182903818	0.0145759947405333
principal_component_metabolies2.Wallace_2014_nam	ritbp	-7.56515069637484	4.39067252601615e-06	0.00838453419768964	3.55359475978687e-09
GDD_DTS_BLUP.Peiffer_2014_nam	ritbp	1006.36230502404	-5.05736627150022e-05	0.000845226911966362	0.0523105219626709
GDD_DTA_BLUP.Peiffer_2014_nam	ritbp	1065.84947212499	-9.83835095959879e-05	0.00355314654991931	6.84898389585881e-05
GDD_ASI_BLUP.Peiffer_2014_nam	ritbp	-17.7184459333624	2.36492359238967e-05	0.00357311410307278	6.53352672063041e-05
DTS_BLUP.Peiffer_2014_nam	ritbp	87.3242342144621	-4.34650522818463e-06	0.00128066853302316	0.0168963076261271
DTA_BLUP.Peiffer_2014_nam	ritbp	89.6883751696446	-7.3358737569594e-06	0.00429500779563005	1.19639824608222e-05
ASI_BLUP.Peiffer_2014_nam	ritbp	-1.53199446853031	1.87982077831202e-06	0.00385602513897584	3.35374844476026e-05
plant_height_BLUP.Peiffer_2014_nam	ritbp	221.826061791411	-3.02855163321352e-05	0.00306825641481806	0.000216118273289951
ear_height_BLUP.Peiffer_2014_nam	ritbp	151.734213944125	-3.72701839611065e-05	0.0064178899117182	8.56376484427419e-08
plant_height_minus_ear_height_BLUP.Peiffer_2014_nam	ritbp	69.8790123052264	7.16793972654241e-06	0.000688094823639632	0.0799712884818821
ear_height_div_plant_height_BLUP.Peiffer_2014_nam	ritbp	0.803301785881865	-1.6780504061962e-07	0.0104361967026063	8.18124591709574e-12
plant_height_div_DTA_BLUP.Peiffer_2014_nam	ritbp	2.54968507460388	-1.80741297514505e-07	0.000789134398608719	0.0607863957929901
GDD_DTA_long_BLUP.Hung_2012_nam	ritbp	1066.35411369093	-8.69797317301988e-05	0.00263987624520186	0.000546667341901222
GDD_DTA_short_BLUP.Hung_2012_nam	ritbp	1000.85991113684	-5.71354121706332e-05	0.00264858511599438	0.000549097782046296
GDD_DTA_photo_resp_BLUP.Hung_2012_nam	ritbp	58.2238479974005	-2.54738812102393e-05	0.000509079958909224	0.129982277220071
GDD_DTS_long_BLUP.Hung_2012_nam	ritbp	1024.29457511625	-5.02622117377614e-05	0.000802406074857038	0.0567900425190051
GDD_DTS_short_BLUP.Hung_2012_nam	ritbp	1003.4802242692	-4.59474820455169e-05	0.00135109370347315	0.0134388946879857
GDD_DTS_photo_resp_BLUP.Hung_2012_nam	ritbp	20.8998761195522	-4.35971181714497e-06	1.46789757384409e-05	0.796739064943923
GDD_DTA_NC06_BLUP.Hung_2012_nam	ritbp	1076.88041874098	-0.000100900364673708	0.00345978568656531	8.02365971616221e-05
GDD_DTS_NC06_BLUP.Hung_2012_nam	ritbp	1061.89851261437	-7.71260229962498e-05	0.00177038631861503	0.00483739885029637
GDD_DTA_MO06_BLUP.Hung_2012_nam	ritbp	1105.46032601244	-9.29508539507344e-05	0.00387312404927116	0.00124036336811686
GDD_DTS_MO06_BLUP.Hung_2012_nam	ritbp	1124.62529042654	-8.83992491218263e-05	0.00313857137030865	0.00362265621414182
GDD_DTA_NY06_BLUP.Hung_2012_nam	ritbp	958.216355964926	-2.98556370755472e-05	0.000618802644240884	0.114039340764801
GDD_DTS_NY06_BLUP.Hung_2012_nam	ritbp	949.974712650209	-1.64388094214794e-05	0.000272471871148532	0.304979461862257
GDD_DTA_IL06_BLUP.Hung_2012_nam	ritbp	1149.62754119629	-0.000118296075912825	0.00440840770128481	1.26824638718281e-05
GDD_DTS_IL06_BLUP.Hung_2012_nam	ritbp	1233.19353293227	-0.000152855366372781	0.00717064005107837	4.40479404851262e-08
GDD_DTA_FL06_BLUP.Hung_2012_nam	ritbp	888.842935111789	4.45117012059594e-06	2.76225487688965e-05	0.731223328920003
GDD_DTS_FL06_BLUP.Hung_2012_nam	ritbp	801.340103232326	6.739893182064e-05	0.00458413337104784	8.33050429408979e-06
GDD_DTA_PR06_BLUP.Hung_2012_nam	ritbp	1181.39895037125	-0.000118959944706924	0.00723289866757167	1.39215493381252e-07
GDD_DTS_PR06_BLUP.Hung_2012_nam	ritbp	1234.90180646379	-0.000143791106903077	0.00961952524421458	6.57337939375994e-11
GDD_DTA_NC07_BLUP.Hung_2012_nam	ritbp	1053.61565399436	-8.44919116702622e-05	0.00294069360612277	0.000269857756269945
GDD_DTS_NC07_BLUP.Hung_2012_nam	ritbp	966.628011616447	-2.26845979307541e-05	0.000184501240608915	0.361830036331553
GDD_DTA_MO07_BLUP.Hung_2012_nam	ritbp	1041.13846972505	-9.58454665211728e-05	0.00323681130406	0.00540952316039333
GDD_DTS_MO07_BLUP.Hung_2012_nam	ritbp	1065.4449299748	-9.66184444075919e-05	0.00265649272296482	0.0116800770741352
GDD_DTA_NY07_BLUP.Hung_2012_nam	ritbp	940.943796473213	-6.49240174552292e-05	0.00443080381363814	8.70495090487758e-06
GDD_DTS_NY07_BLUP.Hung_2012_nam	ritbp	921.555813941462	-3.41269400308708e-05	0.00122843323534186	0.019503999736446
GDD_DTA_IL07_BLUP.Hung_2012_nam	ritbp	987.14245453471	-4.01346442931395e-05	0.00118011876542625	0.0216889001884017
GDD_DTS_IL07_BLUP.Hung_2012_nam	ritbp	936.623951873649	6.59794864969363e-07	2.73823837037492e-07	0.972127126513141
GDD_DTA_FL07_BLUP.Hung_2012_nam	ritbp	926.577468162107	-7.0280121876173e-06	4.64946747212856e-05	0.70422531023142
GDD_DTS_FL07_BLUP.Hung_2012_nam	ritbp	862.908340066229	4.01084969545528e-05	0.00114741484484007	0.0608219874707528
sqrt_diseased_leaf_area1_BLUP.Poland_2011_nam	ritbp	0.388587134650031	1.66286204287323e-06	0.00292153172790384	0.000534459508142308
sqrt_diseased_leaf_area2_BLUP.Poland_2011_nam	ritbp	0.681905395606419	1.92893823521019e-06	0.00259316497045743	0.00110554571527758
sqrt_diseased_leaf_area3_BLUP.Poland_2011_nam	ritbp	1.84856756699223	1.95003014044697e-06	0.00255667193509125	0.00119896531025352
diseased_leaf_area1_BLUP.Poland_2011_nam	ritbp	-8.64534849130445	1.17149582035749e-05	0.00301711390840154	0.000432951104150884
diseased_leaf_area2_BLUP.Poland_2011_nam	ritbp	-11.2563088538873	1.66832843784898e-05	0.0027586520612797	0.000765958322693263
diseased_leaf_area3_BLUP.Poland_2011_nam	ritbp	-8.07374958029785	2.13007471605505e-05	0.00273532799016063	0.000806548370714189
northern_leaf_blight_index_BLUP.Poland_2011_nam	ritbp	0.973020032372249	1.84727680620693e-06	0.00269762844201356	0.000876803282727824
tassel_length_BLUP.Brown_2011_nam	ritbp	475.633481294216	-8.64889969411099e-05	0.00566373745005919	4.91942479456968e-07
spike_length_BLUP.Brown_2011_nam	ritbp	292.114724993345	-3.470989880932e-05	0.00125520377255742	0.0180266091843421
branch_zone_BLUP.Brown_2011_nam	ritbp	183.51875630087	-5.17790981317897e-05	0.00661630983601525	5.41103194661488e-08
branch_number_transformed_BLUP.Brown_2011_nam	ritbp	21.4465360243818	-1.05907887738435e-06	0.000141179642667887	0.427800257761163
cob_length_BLUP.Brown_2011_nam	ritbp	101.543241922976	1.57851597394636e-05	0.00143110050420506	0.0115545446322118
cob_diameter_BLUP.Brown_2011_nam	ritbp	31.5337978582983	-3.12759679771051e-06	0.00219152118053335	0.00177319748552452
ear_row_number_transformed_BLUP.Brown_2011_nam	ritbp	29.2612519979595	-2.72074994018345e-06	0.00340421496777509	9.73953974101919e-05
southern_leaf_blight_BLUP.Bian_2014_Kump_2011_nam	ritbp	6.36489579436813	-4.73085385258459e-08	2.556538049374e-06	0.914437306067609
starch_kernel_BLUP.Cook_2012_nam	ritbp	78.2805807371114	-6.1733493441783e-06	0.0114960799345332	5.07281262762876e-13
protein_kernel_BLUP.Cook_2012_nam	ritbp	11.1505052770391	1.45600974172761e-06	0.00257815318102314	0.000642391494480987
oil_kernel_BLUP.Cook_2012_nam	ritbp	2.58414740560782	9.81166120648273e-07	0.00217937795842397	0.00170277756715764
lesion_severity_BLUP.Olukolu_2014_nam	ritbp	6.88856950231535	-8.32687398470607e-07	0.000257113572964262	0.369985910602135
height_ratio_BLUP.Olukolu_2014_nam	ritbp	0.965402339178076	-1.58290420363381e-07	0.00102430542687974	0.0734524615546473
stalk_width_ratio_BLUP.Olukolu_2014_nam	ritbp	0.324766717165187	1.10980114330225e-07	0.000942922435264979	0.08590743677535
DTA_ratio_BLUP.Olukolu_2014_nam	ritbp	1.04493754841079	-5.42077911074573e-08	0.00268338741137878	0.00371177732389831
glsblup.Benson_2015_nam	ritbp	-22.5461593015997	4.35511037850114e-05	0.035744797641172	6.35706072628295e-28
alphaT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.410887683509931	1.12676775347211e-06	0.0102033400928307	1.51869296374519e-11
deltaT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.84345135214091	5.51893220498435e-08	0.00871391494056165	6.00106621334881e-10
gammaT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	8.42723383306917	-1.07372112793185e-06	0.000541164759423394	0.121049217949358
TotalT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	7.16479010995971	2.31934083255468e-08	2.34719287775002e-07	0.974242491188422
alphaT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	5.93475681361582	-1.29442628444623e-06	0.0120734667796363	2.13357802987446e-13
deltaT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	-0.342791950056795	6.69931258999546e-07	0.028061626680716	9.18818063588233e-29
gammaT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	10.8400198981625	-3.55420921551611e-06	0.0212218811764913	2.0172874496219e-22
TotalT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	16.158454788215	-5.72156732520909e-06	0.0278925817888342	5.10272164249798e-29
TotalT_plus_T3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	5.43960779085745	-9.46612044889892e-07	0.00666440191523911	5.24119022254132e-08
plastochromanol8_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.235099996856782	4.5887051952598e-07	0.0135749243911436	6.76621968113139e-15
alphaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	-0.0141859863049087	2.28212106923795e-07	0.00324860585564123	0.000145513271350061
alphaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.0572500782796503	4.35459668825999e-07	0.00670335170725182	5.03041737042889e-08
gammaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.933145958410516	-1.17897397665442e-07	0.00454256472831093	7.01223417114895e-06
gammaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.756559828920969	-1.15604705329894e-07	0.00628539014406539	1.31295180388973e-07
deltaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.102788778443315	3.76281928548515e-09	2.71740065772833e-05	0.730377159944783
deltaT_div_alphaT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.669184453901502	-1.51002158604755e-07	0.0037600473487995	4.93792360932716e-05
deltaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	ritbp	0.108846774559494	2.56313655603035e-08	0.000233078171318142	0.312475006899828
deltaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	-0.141579435776144	1.39679544935223e-07	0.031530187089805	4.55635823289951e-32
deltaT3_div_alphaT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	-0.21860414401338	2.55901542102998e-07	0.028637007760502	2.77916492182816e-29
deltaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	-0.350587654572288	3.08998126132604e-07	0.0247079624185926	1.94400159335516e-25
TotalT_div_totalT3_transformed_BLUE.Diepenbrock_2017_nam	ritbp	-0.954921559858068	1.23559794948625e-06	0.0129579959553963	3.20733152447938e-14
leaf_length_BLUP.Tian_2011_nam	ritbp	700.438923327359	3.52743484759331e-05	0.000333854849028071	0.222775392942761
leaf_width_BLUP.Tian_2011_nam	ritbp	99.3213212626351	-4.93604749827885e-06	0.000278569259153256	0.265427922553424
upper_leaf_angle_BLUP.Tian_2011_nam	ritbp	141.136337476957	-4.26826556372461e-05	0.0347694905349461	4.20727225207431e-36
leaf_angle_boxcox_transformed_BLUP.Tian_2011_nam	ritbp	54123225.6847104	-24.5092429170025	0.0310365355503175	2.37992514810977e-32
flecking_ls_mean.Olukolu_2016_nam	ritbp	2.89633320179603	-1.05416470287675e-06	0.0018927755429683	0.0034208725822023
flecking_poisson_transformation_BLUP.Olukolu_2016_nam	ritbp	-1.37530750164516	7.9769289239323e-07	0.00382314660174926	3.1465936159959e-05
last_leaf_with_epicuticular_wax.Foerster_2015_nam	ritbp	7.78128392318708	-6.96980492300225e-08	3.99399568645234e-06	0.901804522902638
DTA_BLUP.Buckler_2009_nam	rlcbp	-208.432828393167	6.0408255681347e-07	0.224346039334559	6.72067814837554e-252
DTS_BLUP.Buckler_2009_nam	rlcbp	-232.593354988261	6.59000468652121e-07	0.220916777399232	1.46007751336374e-247
ASI_BLUP.Buckler_2009_nam	rlcbp	-9.59412143397335	2.39935332859464e-08	0.005004382301517	1.89944561320976e-06
ALL_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	rlcbp	-11.1359423010724	3.47040665300232e-08	0.0213223692111285	4.94190881940628e-17
ALL_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	rlcbp	-5.09822032634705	2.1947719737742e-08	0.0419091938956193	3.00065498276567e-32
MO_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	rlcbp	19.3555503747293	-3.15979761140847e-08	0.00678593430948128	7.86192291626372e-08
MO_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	rlcbp	17.6175734554651	-2.64463774078103e-08	0.0160620450114024	1.21643238710379e-16
NY_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	rlcbp	8.45444177624023	-5.12987710720074e-09	0.000238508640711373	0.311252929472442
NY_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	rlcbp	6.54773413126921	-1.06456639962111e-09	3.30039231329585e-05	0.706429301587579
WI_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	rlcbp	-16.6407356596988	4.81450117220523e-08	0.00981185390791011	1.36377272943883e-08
WI_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	rlcbp	-0.140513075872974	1.42617608602474e-08	0.0191800580899443	1.75853828016285e-15
ALL_DTA_BLUE.Peiffer_2013_nam	rlcbp	-133.692918458857	4.44062257192836e-07	0.169808918440969	3.86835476622984e-134
ALL_DTA_BLUP.Peiffer_2013_nam	rlcbp	-131.925143602901	4.40381086871191e-07	0.17553784632881	4.68668100613111e-139
ALL_ear_height_BLUE.Peiffer_2013_nam	rlcbp	-319.2095718167	8.57717250382849e-07	0.0261610106640415	1.36964799107572e-20
ALL_ear_height_BLUP.Peiffer_2013_nam	rlcbp	-312.310588823525	8.43057256978455e-07	0.0266396597486133	6.08416537185395e-21
DTS_BLUP.Hung_2012_1_nam	rlcbp	-231.728478355012	6.57177320024354e-07	0.220540329761061	6.33520390064532e-247
DTA_BLUP.Hung_2012_1_nam	rlcbp	-205.898893575198	5.98749681947453e-07	0.22278967076115	9.17150106084452e-250
asi_BLUP.Hung_2012_1_nam	rlcbp	-8.43181117579382	2.15053208964094e-08	0.00432844952619244	9.50092831280086e-06
plantheight_BLUP.Hung_2012_1_nam	rlcbp	-98.7422187300256	5.46081798045139e-07	0.00987840126059256	2.09771174338337e-11
earheight_BLUP.Hung_2012_1_nam	rlcbp	-356.317757456012	9.23822563711958e-07	0.0430261841229996	3.80099067645325e-45
leaflength_BLUP.Hung_2012_1_nam	rlcbp	-2228.45883705603	6.32511462588588e-06	0.0852474977545967	1.42603887161817e-89
leafwidth_BLUP.Hung_2012_1_nam	rlcbp	-397.919876710174	1.03384748184844e-06	0.0979831141258436	2.30696206807189e-103
tassprimbranchno_BLUP.Hung_2012_1_nam	rlcbp	-37.8755144904585	1.00267864317614e-07	0.00868285927629221	3.44444817965605e-10
tasslength_BLUP.Hung_2012_1_nam	rlcbp	-282.302662544489	1.28735979010906e-06	0.0104134703320439	6.05884463540112e-12
upperleafangle_BLUP.Hung_2012_1_nam	rlcbp	32.0828568897929	7.47365858143948e-08	0.000855445708793783	0.0493202879640704
cobdiam_BLUP.Hung_2012_1_nam	rlcbp	5.24625966097819	4.48831082075852e-08	0.00395793596472046	2.32871164984615e-05
coblength_BLUP.Hung_2012_1_nam	rlcbp	78.7913829932086	1.04252029015368e-07	0.00059412031844731	0.101314004083936
earrowno_BLUP.Hung_2012_1_nam	rlcbp	31.6712965179402	-3.61549134741925e-08	0.00524259925396493	1.10842748034795e-06
kernelnoperrow_BLUP.Hung_2012_1_nam	rlcbp	10.9658067757038	2.45995379423749e-08	0.000858896786306388	0.0489893320740993
earmass_BLUP.Hung_2012_1_nam	rlcbp	-154.478882389803	4.75872748920333e-07	0.0132618713189024	8.37736697314371e-15
cobmass_BLUP.Hung_2012_1_nam	rlcbp	-42.7918217273269	1.24596270513166e-07	0.0107341725916038	2.90200763171029e-12
totalkernelweight_BLUP.Hung_2012_1_nam	rlcbp	-106.961122230074	3.41223320261082e-07	0.0103273168165587	7.6855190600217e-12
weight20kernels_BLUP.Hung_2012_1_nam	rlcbp	1.20187571638254	6.60276464091726e-09	0.0012004721846541	0.0199715558599627
totalkernelno_BLUP.Hung_2012_1_nam	rlcbp	-0.972645118670325	5.50750457231499e-07	0.00115045313104513	0.0229162896354067
nodenumberbelowear_BLUP.Hung_2012_1_nam	rlcbp	-45.842672906171	1.15680972971735e-07	0.145917530214509	7.61615176686717e-156
nodenumberaboveear_BLUP.Hung_2012_1_nam	rlcbp	-19.8898427375034	5.40786636726681e-08	0.100434270761694	9.47725862987569e-105
numbraceroots_BLUP.Hung_2012_1_nam	rlcbp	-6.75051016630562	1.8038408010765e-08	0.0346757908622195	2.66257938483763e-36
DTA_BLUP.Wallace_2014_nam	rlcbp	-216.564384457864	6.21343595426877e-07	0.232380019686199	4.11968552883908e-258
chlorophylla_BLUP.Wallace_2014_nam	rlcbp	339.206884668498	-6.10411687996952e-07	0.0282100522437233	1.28297436025771e-27
chlorophyllb_BLUP.Wallace_2014_nam	rlcbp	22.4909694396732	1.15565868844214e-08	0.000400459462902167	0.19759837233009
malate_BLUP.Wallace_2014_nam	rlcbp	3.53747068120188	-6.97985284929142e-09	0.0810087324144359	3.9861200537053e-78
fumarate_BLUP.Wallace_2014_nam	rlcbp	1.04162892838116	-2.25560556550201e-09	0.0356564059978743	1.36364224714271e-34
fumarate2_BLUP.Wallace_2014_nam	rlcbp	1.10347517802533	-2.20028348222151e-09	0.0334693101361522	1.53916969659989e-32
glutamate_BLUP.Wallace_2014_nam	rlcbp	1.50307108714116	-3.03649179064171e-09	0.0333057845097764	2.19080879424353e-32
aminoacids_BLUP.Wallace_2014_nam	rlcbp	-3.15765652763319	1.05873871898057e-08	0.00278978937595478	0.000667208662944704
protein_BLUP.Wallace_2014_nam	rlcbp	2.02442529376177	-1.9881037162194e-09	0.00671271506844982	1.26786416434896e-07
nitrate_BLUP.Wallace_2014_nam	rlcbp	0.343580489838924	-6.28600900701612e-10	0.0403584441199682	5.11360510152665e-39
starch_BLUP.Wallace_2014_nam	rlcbp	5.06641418033224	-8.86746807687925e-09	0.00946889596600067	3.39889395384579e-10
sucrose_BLUP.Wallace_2014_nam	rlcbp	20.1022624083203	-3.72043179660068e-08	0.0476138627609372	6.95492710471367e-46
glucose_BLUP.Wallace_2014_nam	rlcbp	-2.14722338108591	6.41540123581491e-09	0.00371420908138207	8.59724098236532e-05
fructose_BLUP.Wallace_2014_nam	rlcbp	3.90837365413296	-6.67229347550136e-09	0.0130411419840338	1.63184981782989e-13
principal_component_metabolies1.Wallace_2014_nam	rlcbp	20.0931594642448	-4.25146148881146e-08	0.00485312060793614	7.20357749518825e-06
principal_component_metabolies2.Wallace_2014_nam	rlcbp	0.00136690032620196	3.84896411713264e-11	5.12334689169883e-09	0.996325575289515
GDD_DTS_BLUP.Peiffer_2014_nam	rlcbp	-3424.83288159315	9.18913877218895e-06	0.220306453095051	5.25166111437565e-243
GDD_DTA_BLUP.Peiffer_2014_nam	rlcbp	-3275.66583695448	8.82472614183352e-06	0.225696107685033	1.01444160338939e-249
GDD_ASI_BLUP.Peiffer_2014_nam	rlcbp	-97.4053983947969	2.5498886618903e-07	0.00327950419243136	0.000130865863841274
DTS_BLUP.Peiffer_2014_nam	rlcbp	-218.848318761983	6.31807995380424e-07	0.213638567994686	9.18317810356048e-235
DTA_BLUP.Peiffer_2014_nam	rlcbp	-202.203563801983	5.9067484965512e-07	0.219841821948744	1.98123511864402e-242
ASI_BLUP.Peiffer_2014_nam	rlcbp	-10.0805843942883	2.49530258878759e-08	0.00536421895895985	9.86725213002348e-07
plant_height_BLUP.Peiffer_2014_nam	rlcbp	-163.564348458508	7.04606118124603e-07	0.0131119596262444	1.76294903076386e-14
ear_height_BLUP.Peiffer_2014_nam	rlcbp	-458.028773138823	1.15373097801525e-06	0.0485547134172363	3.9201301309949e-50
plant_height_minus_ear_height_BLUP.Peiffer_2014_nam	rlcbp	293.011234217099	-4.45831273438079e-07	0.02101617892375	2.33833953286352e-22
ear_height_div_plant_height_BLUP.Peiffer_2014_nam	rlcbp	-1.99601888636845	5.30863190476217e-09	0.0824613754519799	2.41421952801626e-85
plant_height_div_DTA_BLUP.Peiffer_2014_nam	rlcbp	6.24593631535099	-8.47964582964371e-09	0.0137133862192888	4.43824291343647e-15
GDD_DTA_long_BLUP.Hung_2012_nam	rlcbp	-3308.87215186678	8.93721469178384e-06	0.224758754969291	2.95226513502829e-252
GDD_DTA_short_BLUP.Hung_2012_nam	rlcbp	-1047.19728538877	4.1234738338265e-06	0.11092649388074	3.84626477086816e-117
GDD_DTA_photo_resp_BLUP.Hung_2012_nam	rlcbp	-2265.39744729273	4.82205428400602e-06	0.146678191789645	2.46600307273413e-157
GDD_DTS_long_BLUP.Hung_2012_nam	rlcbp	-3385.6514897166	9.14482109767531e-06	0.214203341010557	5.71730601874891e-239
GDD_DTS_short_BLUP.Hung_2012_nam	rlcbp	-1258.51662095525	4.61697173592806e-06	0.110011922907681	1.44917086721964e-116
GDD_DTS_photo_resp_BLUP.Hung_2012_nam	rlcbp	-2126.89196613643	4.52734921169177e-06	0.127653128747908	3.00806213994196e-136
